Global cost,Global NV,Global TD,Global time
1.9984688580076546,1,415.78021374043425,0.08378410339355469
1.9983187566850127,1,378.65922600167596,0.7830119132995605
1.9981858718082781,1,350.92230641475834,1.9691579341888428
1.9981583767090412,1,345.68307192178,2.1613969802856445
1.9981516972577382,1,344.4338251954244,3.2137229442596436
1.9981381734932637,1,341.93194428238485,3.9756460189819336
1.998093713435829,1,333.9570669023619,4.747080087661743
1.9980345948065148,1,323.91170630360364,5.878638982772827
1.9978945267378023,1,302.36311363972123,5.955343961715698
1.997774187783327,1,286.0156726442251,6.420423984527588
1.9977028949951425,1,277.1388369925796,10.273885011672974
1.9976614444904977,1,272.2265545116713,40.30327296257019
1.9976326531004749,1,268.9157377279692,55.800869941711426
1.9975869109141127,1,263.81816037076845,62.766762018203735
1.9974993069834373,1,254.57602906107806,71.06617093086243
1.9974482110236933,1,249.47845170387734,74.17997407913208
1.9974469123253287,1,249.35154625845732,76.2100579738617
