Global cost,Global NV,Global TD,Global time
4.9984877372711995,4,420.9708821124268,0.22086501121520996
3.998350193354525,3,385.8745198714249,0.3389871120452881
3.9980543951381593,3,327.2081617562783,0.8663806915283203
3.9980520702398765,3,326.8176289718222,1.2385227680206299
3.9980322705970774,3,323.5291113034979,1.5514147281646729
3.997859090886181,3,297.3584298118092,1.8033947944641113
3.99783653337503,3,294.25798127315863,3.540280818939209
3.9977204665155766,3,279.27514816221463,4.9285829067230225
3.997692415553031,3,275.88025437860625,5.179615020751953
3.997618183878821,3,267.2820946600749,5.22232985496521
3.997615695088192,3,267.0030970452299,7.390765905380249
3.99758629657069,3,263.7510118957729,9.39547085762024
3.997567951142651,3,261.7614664386698,11.66431999206543
3.9975636734022033,3,261.3018570751736,12.357282876968384
3.997532760771974,3,258.0279114591276,14.920253992080688
3.997530320628031,3,257.7729668051362,16.134217977523804
3.997490990179707,3,253.73215803809444,18.862188816070557
3.9974754228616147,3,252.16755136260434,21.604191064834595
3.997257679831273,3,232.14497052248964,21.779797077178955
3.9972126481594303,3,228.3944549391775,23.570416927337646
3.997172282352399,3,225.13407101062742,25.440342664718628
3.997116825969459,3,220.80367438887185,25.592877864837646
3.997078457284208,3,217.90381492248184,33.858295917510986
3.9968628969740436,3,202.93073390922598,34.01314377784729
3.9967999747260174,3,198.94043206418542,35.36401391029358
3.9967376045042036,3,195.13703976077994,36.46541786193848
3.99670743950751,3,193.34924825194366,45.343912839889526
3.996690618810676,3,192.36648831968162,52.54738473892212
3.996676105403811,3,191.5265268109228,53.591452836990356
3.9966623579119,3,190.7376293618508,54.50456881523132
